Host.Species,Lake,Year,Julian.Day,Julian,Date,Total,pasteuria.inf,metsch.inf,scarlet.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,micG.inf,pasteuria.prev,metsch.prev,scarlet.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,micG.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
ceriodaphnia,Cedar,2014,2014198,198,17-Jul-14,35,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,430,108962.9,80840.7,4730,15050.1,430,7912.1,0,0,0
ceriodaphnia,Cedar,2014,2014209,209,28-Jul-14,91,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,215,72312.2,64070.5,860,6306.7,215,860,0,0,0
ceriodaphnia,Cedar,2014,2014239,239,27-Aug-14,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,286.7,49307.1,34400.3,860,12900.1,286.7,860,0,0,0
ceriodaphnia,Cedar,2014,2014254,254,11-Sep-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,154801.3,82560.7,430,70520.6,430,860,0,0,0
ceriodaphnia,Cedar,2014,2014266,266,23-Sep-14,67,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3440,102125.8,75680.6,2365,20210.2,3440,430,0,0,0
ceriodaphnia,Cedar,2014,2014283,283,10-Oct-14,10,0,3,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2580,167558,78690.6,573.3,84567.4,2580,1146.7,0,0,0
ceriodaphnia,Cedar,2014,2014295,295,22-Oct-14,8,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1290,183181.4,125991,1720,53750.4,1290,430,0,0,0
ceriodaphnia,Cedar,2014,2014310,310,6-Nov-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,65360.5,46010.4,430,18060.1,430,430,0,0,0
dentifera,Cedar,2014,2014198,198,17-Jul-14,347,1,0,0,1,0,0,0,NA,0.00288184438040346,0,0,0.00288184438040346,0,0,0,NA,80840.7,108962.9,80840.7,4730,15050.1,430,7912.1,0,0,0
dentifera,Cedar,2014,2014209,209,28-Jul-14,300,1,0,0,1,1,0,0,NA,0.00333333333333333,0,0,0.00333333333333333,0.00333333333333333,0,0,NA,64070.5,72312.2,64070.5,860,6306.7,215,860,0,0,0
dentifera,Cedar,2014,2014223,223,11-Aug-14,215,1,0,0,11,0,0,0,NA,0.00465116279069767,0,0,0.0511627906976744,0,0,0,NA,38270.3,45150.3,38270.3,860,3870,0,2150,0,0,0
dentifera,Cedar,2014,2014239,239,27-Aug-14,244,1,0,2,11,0,0,0,NA,0.00409836065573771,0,0.00819672131147541,0.0450819672131148,0,0,0,NA,34400.3,49307.1,34400.3,860,12900.1,286.7,860,0,0,0
dentifera,Cedar,2014,2014254,254,11-Sep-14,251,3,0,0,2,0,0,0,NA,0.0119521912350598,0,0,0.00796812749003984,0,0,0,NA,82560.7,154801.3,82560.7,430,70520.6,430,860,0,0,0
dentifera,Cedar,2014,2014266,266,23-Sep-14,200,14,0,1,0,0,0,0,NA,0.07,0,0.005,0,0,0,0,NA,75680.6,102125.8,75680.6,2365,20210.2,3440,430,0,0,0
dentifera,Cedar,2014,2014283,283,10-Oct-14,357,12,0,1,10,0,0,0,NA,0.0336134453781513,0,0.00280112044817927,0.0280112044817927,0,0,0,NA,78690.6,167558,78690.6,573.3,84567.4,2580,1146.7,0,0,0
dentifera,Cedar,2014,2014295,295,22-Oct-14,574,9,0,0,0,0,0,0,NA,0.0156794425087108,0,0,0,0,0,0,NA,125991,183181.4,125991,1720,53750.4,1290,430,0,0,0
dentifera,Cedar,2014,2014310,310,6-Nov-14,227,3,0,0,0,0,0,0,NA,0.013215859030837,0,0,0,0,0,0,NA,46010.4,65360.5,46010.4,430,18060.1,430,430,0,0,0
dubia,Cedar,2014,2014198,198,17-Jul-14,253,0,0,0,1,0,0,0,NA,0,0,0,0.00395256916996047,0,0,0,NA,7912.1,108962.9,80840.7,4730,15050.1,430,7912.1,0,0,0
dubia,Cedar,2014,2014209,209,28-Jul-14,39,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,860,72312.2,64070.5,860,6306.7,215,860,0,0,0
dubia,Cedar,2014,2014223,223,11-Aug-14,16,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,2150,45150.3,38270.3,860,3870,0,2150,0,0,0
dubia,Cedar,2014,2014239,239,27-Aug-14,16,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,49307.1,34400.3,860,12900.1,286.7,860,0,0,0
dubia,Cedar,2014,2014254,254,11-Sep-14,18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,154801.3,82560.7,430,70520.6,430,860,0,0,0
dubia,Cedar,2014,2014266,266,23-Sep-14,5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,102125.8,75680.6,2365,20210.2,3440,430,0,0,0
dubia,Cedar,2014,2014283,283,10-Oct-14,5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1146.7,167558,78690.6,573.3,84567.4,2580,1146.7,0,0,0
dubia,Cedar,2014,2014295,295,22-Oct-14,11,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,183181.4,125991,1720,53750.4,1290,430,0,0,0
dubia,Cedar,2014,2014310,310,6-Nov-14,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,65360.5,46010.4,430,18060.1,430,430,0,0,0
pulicaria,Cedar,2014,2014198,198,17-Jul-14,177,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4730,108962.9,80840.7,4730,15050.1,430,7912.1,0,0,0
pulicaria,Cedar,2014,2014209,209,28-Jul-14,43,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,860,72312.2,64070.5,860,6306.7,215,860,0,0,0
pulicaria,Cedar,2014,2014223,223,11-Aug-14,35,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,860,45150.3,38270.3,860,3870,0,2150,0,0,0
pulicaria,Cedar,2014,2014239,239,27-Aug-14,11,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,49307.1,34400.3,860,12900.1,286.7,860,0,0,0
pulicaria,Cedar,2014,2014266,266,23-Sep-14,44,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2365,102125.8,75680.6,2365,20210.2,3440,430,0,0,0
pulicaria,Cedar,2014,2014283,283,10-Oct-14,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,573.3,167558,78690.6,573.3,84567.4,2580,1146.7,0,0,0
pulicaria,Cedar,2014,2014295,295,22-Oct-14,22,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1720,183181.4,125991,1720,53750.4,1290,430,0,0,0
pulicaria,Cedar,2014,2014310,310,6-Nov-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,65360.5,46010.4,430,18060.1,430,430,0,0,0
retrocurva,Cedar,2014,2014198,198,17-Jul-14,209,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,15050.1,108962.9,80840.7,4730,15050.1,430,7912.1,0,0,0
retrocurva,Cedar,2014,2014209,209,28-Jul-14,175,0,0,1,1,0,0,0,NA,0,0,0.00571428571428571,0.00571428571428571,0,0,0,NA,6306.7,72312.2,64070.5,860,6306.7,215,860,0,0,0
retrocurva,Cedar,2014,2014223,223,11-Aug-14,68,0,0,0,3,0,0,0,NA,0,0,0,0.0441176470588235,0,0,0,NA,3870,45150.3,38270.3,860,3870,0,2150,0,0,0
retrocurva,Cedar,2014,2014239,239,27-Aug-14,208,0,0,3,3,0,0,0,NA,0,0,0.0144230769230769,0.0144230769230769,0,0,0,NA,12900.1,49307.1,34400.3,860,12900.1,286.7,860,0,0,0
retrocurva,Cedar,2014,2014254,254,11-Sep-14,230,0,0,1,0,0,0,0,NA,0,0,0.00434782608695652,0,0,0,0,NA,70520.6,154801.3,82560.7,430,70520.6,430,860,0,0,0
retrocurva,Cedar,2014,2014266,266,23-Sep-14,203,0,0,0,1,0,0,0,NA,0,0,0,0.00492610837438424,0,0,0,NA,20210.2,102125.8,75680.6,2365,20210.2,3440,430,0,0,0
retrocurva,Cedar,2014,2014283,283,10-Oct-14,353,0,0,0,2,0,0,0,NA,0,0,0,0.0056657223796034,0,0,0,NA,84567.4,167558,78690.6,573.3,84567.4,2580,1146.7,0,0,0
retrocurva,Cedar,2014,2014295,295,22-Oct-14,211,1,0,0,3,0,0,0,NA,0.004739336492891,0,0,0.014218009478673,0,0,0,NA,53750.4,183181.4,125991,1720,53750.4,1290,430,0,0,0
retrocurva,Cedar,2014,2014310,310,6-Nov-14,214,0,0,0,1,0,0,0,NA,0,0,0,0.00467289719626168,0,0,0,NA,18060.1,65360.5,46010.4,430,18060.1,430,430,0,0,0
ambigua,CrookedP,2014,2014272,272,29-Sep-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,215,147706.2,80410.7,0,11610.1,15050.1,0,40420.3,215,0
ceriodaphnia,CrookedP,2014,2014204,204,23-Jul-14,161,0,0,1,0,1,0,0,NA,0,0,0.0062111801242236,0,0.0062111801242236,0,0,NA,12900.1,126421,93310.8,0,2150,12900.1,0,17630.1,430,0
ceriodaphnia,CrookedP,2014,2014216,216,4-Aug-14,204,0,0,0,3,0,0,0,NA,0,0,0,0.0147058823529412,0,0,0,NA,29670.2,107071,51313.8,286.7,6880.1,29670.2,0,18920.2,0,0
ceriodaphnia,CrookedP,2014,2014230,230,18-Aug-14,210,0,0,1,3,0,0,0,NA,0,0,0.00476190476190476,0.0142857142857143,0,0,0,NA,40420.3,123267.7,43860.4,860,7740.1,40420.3,0,30386.9,0,0
ceriodaphnia,CrookedP,2014,2014245,245,2-Sep-14,280,1,0,0,4,0,0,0,NA,0.00357142857142857,0,0,0.0142857142857143,0,0,0,NA,28380.2,122551,46010.4,0,14620.1,28380.2,286.7,33253.6,0,0
ceriodaphnia,CrookedP,2014,2014258,258,15-Sep-14,202,0,0,0,2,0,0,0,NA,0,0,0,0.0099009900990099,0,0,0,NA,20926.8,93712.1,51170.4,0,9288.1,20926.8,0,12326.8,0,0
ceriodaphnia,CrookedP,2014,2014272,272,29-Sep-14,196,0,0,0,1,0,0,0,NA,0,0,0,0.00510204081632653,0,0,0,NA,15050.1,147706.2,80410.7,0,11610.1,15050.1,0,40420.3,215,0
ceriodaphnia,CrookedP,2014,2014287,287,14-Oct-14,231,1,0,0,2,0,0,0,NA,0.00432900432900433,0,0,0.00865800865800866,0,0,0,NA,27090.2,268465.5,134161.1,286.7,9746.7,27090.2,0,97180.8,0,0
ceriodaphnia,CrookedP,2014,2014300,300,27-Oct-14,126,0,0,1,0,0,0,0,NA,0,0,0.00793650793650794,0,0,0,0,NA,9632.1,186220.2,80410.7,0,16626.8,9632.1,0,79550.6,0,0
ceriodaphnia,CrookedP,2014,2014315,315,11-Nov-14,13,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1146.7,83736.1,14190.1,0,8772.1,1146.7,0,59627.2,0,0
dentifera,CrookedP,2014,2014204,204,23-Jul-14,317,2,0,0,4,0,0,0,NA,0.00630914826498423,0,0,0.0126182965299685,0,0,0,NA,93310.8,126421,93310.8,0,2150,12900.1,0,17630.1,430,0
dentifera,CrookedP,2014,2014216,216,4-Aug-14,214,4,0,0,4,0,0,0,NA,0.0186915887850467,0,0,0.0186915887850467,0,0,0,NA,51313.8,107071,51313.8,286.7,6880.1,29670.2,0,18920.2,0,0
dentifera,CrookedP,2014,2014230,230,18-Aug-14,205,16,0,1,7,0,0,0,NA,0.0780487804878049,0,0.0048780487804878,0.0341463414634146,0,0,0,NA,43860.4,123267.7,43860.4,860,7740.1,40420.3,0,30386.9,0,0
dentifera,CrookedP,2014,2014245,245,2-Sep-14,336,39,0,0,2,0,0,0,NA,0.116071428571429,0,0,0.00595238095238095,0,0,0,NA,46010.4,122551,46010.4,0,14620.1,28380.2,286.7,33253.6,0,0
dentifera,CrookedP,2014,2014258,258,15-Sep-14,272,19,0,0,5,0,0,0,NA,0.0698529411764706,0,0,0.0183823529411765,0,0,0,NA,51170.4,93712.1,51170.4,0,9288.1,20926.8,0,12326.8,0,0
dentifera,CrookedP,2014,2014272,272,29-Sep-14,212,7,0,0,4,0,0,0,NA,0.0330188679245283,0,0,0.0188679245283019,0,0,0,NA,80410.7,147706.2,80410.7,0,11610.1,15050.1,0,40420.3,215,0
dentifera,CrookedP,2014,2014287,287,14-Oct-14,254,1,0,0,1,0,0,0,NA,0.00393700787401575,0,0,0.00393700787401575,0,0,0,NA,134161.1,268465.5,134161.1,286.7,9746.7,27090.2,0,97180.8,0,0
dentifera,CrookedP,2014,2014300,300,27-Oct-14,245,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,80410.7,186220.2,80410.7,0,16626.8,9632.1,0,79550.6,0,0
dentifera,CrookedP,2014,2014315,315,11-Nov-14,245,1,0,1,1,0,0,0,NA,0.00408163265306122,0,0.00408163265306122,0.00408163265306122,0,0,0,NA,14190.1,83736.1,14190.1,0,8772.1,1146.7,0,59627.2,0,0
parvula,CrookedP,2014,2014216,216,4-Aug-14,209,0,0,4,0,0,0,0,NA,0,0,0.0191387559808612,0,0,0,0,NA,18920.2,107071,51313.8,286.7,6880.1,29670.2,0,18920.2,0,0
parvula,CrookedP,2014,2014230,230,18-Aug-14,210,0,0,4,0,0,0,0,NA,0,0,0.019047619047619,0,0,0,0,NA,30386.9,123267.7,43860.4,860,7740.1,40420.3,0,30386.9,0,0
parvula,CrookedP,2014,2014245,245,2-Sep-14,201,0,0,3,0,0,0,0,NA,0,0,0.0149253731343284,0,0,0,0,NA,33253.6,122551,46010.4,0,14620.1,28380.2,286.7,33253.6,0,0
parvula,CrookedP,2014,2014258,258,15-Sep-14,203,0,0,0,1,0,0,0,NA,0,0,0,0.00492610837438424,0,0,0,NA,12326.8,93712.1,51170.4,0,9288.1,20926.8,0,12326.8,0,0
parvula,CrookedP,2014,2014272,272,29-Sep-14,232,1,0,0,0,0,0,0,NA,0.00431034482758621,0,0,0,0,0,0,NA,40420.3,147706.2,80410.7,0,11610.1,15050.1,0,40420.3,215,0
parvula,CrookedP,2014,2014287,287,14-Oct-14,206,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,97180.8,268465.5,134161.1,286.7,9746.7,27090.2,0,97180.8,0,0
parvula,CrookedP,2014,2014300,300,27-Oct-14,239,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,79550.6,186220.2,80410.7,0,16626.8,9632.1,0,79550.6,0,0
parvula,CrookedP,2014,2014315,315,11-Nov-14,247,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,59627.2,83736.1,14190.1,0,8772.1,1146.7,0,59627.2,0,0
pulicaria,CrookedP,2014,2014216,216,4-Aug-14,104,0,0,0,9,0,0,0,NA,0,0,0,0.0865384615384615,0,0,0,NA,286.7,107071,51313.8,286.7,6880.1,29670.2,0,18920.2,0,0
pulicaria,CrookedP,2014,2014230,230,18-Aug-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,123267.7,43860.4,860,7740.1,40420.3,0,30386.9,0,0
pulicaria,CrookedP,2014,2014245,245,2-Sep-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,122551,46010.4,0,14620.1,28380.2,286.7,33253.6,0,0
retrocurva,CrookedP,2014,2014204,204,23-Jul-14,17,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2150,126421,93310.8,0,2150,12900.1,0,17630.1,430,0
retrocurva,CrookedP,2014,2014216,216,4-Aug-14,149,0,0,0,2,0,0,0,NA,0,0,0,0.0134228187919463,0,0,0,NA,6880.1,107071,51313.8,286.7,6880.1,29670.2,0,18920.2,0,0
retrocurva,CrookedP,2014,2014230,230,18-Aug-14,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7740.1,123267.7,43860.4,860,7740.1,40420.3,0,30386.9,0,0
retrocurva,CrookedP,2014,2014245,245,2-Sep-14,202,4,0,0,5,0,0,0,NA,0.0198019801980198,0,0,0.0247524752475248,0,0,0,NA,14620.1,122551,46010.4,0,14620.1,28380.2,286.7,33253.6,0,0
retrocurva,CrookedP,2014,2014258,258,15-Sep-14,164,3,0,0,2,0,0,0,NA,0.0182926829268293,0,0,0.0121951219512195,0,0,0,NA,9288.1,93712.1,51170.4,0,9288.1,20926.8,0,12326.8,0,0
retrocurva,CrookedP,2014,2014272,272,29-Sep-14,203,2,0,1,8,0,0,0,NA,0.00985221674876847,0,0.00492610837438424,0.0394088669950739,0,0,0,NA,11610.1,147706.2,80410.7,0,11610.1,15050.1,0,40420.3,215,0
retrocurva,CrookedP,2014,2014287,287,14-Oct-14,121,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,9746.7,268465.5,134161.1,286.7,9746.7,27090.2,0,97180.8,0,0
retrocurva,CrookedP,2014,2014300,300,27-Oct-14,197,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,16626.8,186220.2,80410.7,0,16626.8,9632.1,0,79550.6,0,0
retrocurva,CrookedP,2014,2014315,315,11-Nov-14,188,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,8772.1,83736.1,14190.1,0,8772.1,1146.7,0,59627.2,0,0
ceriodaphnia,CrookedW,2014,2014198,198,17-Jul-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,60859.1,28326.1,0,7852.8,0,24680.2,0,0,0
ceriodaphnia,CrookedW,2014,2014209,209,28-Jul-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,280.5,37300.7,15144.6,0,7572.3,280.5,14303.3,0,0,0
ceriodaphnia,CrookedW,2014,2014223,223,11-Aug-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,100964.3,58895.8,0,32252.5,0,9816,0,0,0
ceriodaphnia,CrookedW,2014,2014239,239,27-Aug-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,420.7,169115.2,84978.3,0,67309.5,420.7,16406.7,0,0,0
ceriodaphnia,CrookedW,2014,2014254,254,11-Sep-14,23,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1514.5,91456.9,47537.4,0,32813.4,1514.5,9591.6,0,0,0
ceriodaphnia,CrookedW,2014,2014266,266,23-Sep-14,16,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,841.4,280176,159018.8,0,85399,841.4,34916.8,0,0,0
ceriodaphnia,CrookedW,2014,2014283,283,10-Oct-14,25,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1402.3,47397.2,22717,0,14022.8,1402.3,9255.1,0,0,0
ceriodaphnia,CrookedW,2014,2014295,295,22-Oct-14,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,210.3,20613.5,5048.2,0,12410.2,210.3,2944.8,0,0,0
ceriodaphnia,CrookedW,2014,2014310,310,6-Nov-14,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,7993,0,0,2944.8,0,5048.2,0,0,0
dentifera,CrookedW,2014,2014198,198,17-Jul-14,203,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,28326.1,60859.1,28326.1,0,7852.8,0,24680.2,0,0,0
dentifera,CrookedW,2014,2014209,209,28-Jul-14,261,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,15144.6,37300.7,15144.6,0,7572.3,280.5,14303.3,0,0,0
dentifera,CrookedW,2014,2014223,223,11-Aug-14,438,1,0,0,0,0,0,0,NA,0.00228310502283105,0,0,0,0,0,0,NA,58895.8,100964.3,58895.8,0,32252.5,0,9816,0,0,0
dentifera,CrookedW,2014,2014239,239,27-Aug-14,224,0,0,0,1,0,0,0,NA,0,0,0,0.00446428571428571,0,0,0,NA,84978.3,169115.2,84978.3,0,67309.5,420.7,16406.7,0,0,0
dentifera,CrookedW,2014,2014254,254,11-Sep-14,255,0,0,0,0,1,0,0,NA,0,0,0,0,0.00392156862745098,0,0,NA,47537.4,91456.9,47537.4,0,32813.4,1514.5,9591.6,0,0,0
dentifera,CrookedW,2014,2014266,266,23-Sep-14,611,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,159018.8,280176,159018.8,0,85399,841.4,34916.8,0,0,0
dentifera,CrookedW,2014,2014283,283,10-Oct-14,210,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,22717,47397.2,22717,0,14022.8,1402.3,9255.1,0,0,0
dentifera,CrookedW,2014,2014295,295,22-Oct-14,92,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5048.2,20613.5,5048.2,0,12410.2,210.3,2944.8,0,0,0
dentifera,CrookedW,2014,2014310,310,6-Nov-14,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,7993,0,0,2944.8,0,5048.2,0,0,0
dubia,CrookedW,2014,2014198,198,17-Jul-14,209,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,24680.2,60859.1,28326.1,0,7852.8,0,24680.2,0,0,0
dubia,CrookedW,2014,2014209,209,28-Jul-14,209,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,14303.3,37300.7,15144.6,0,7572.3,280.5,14303.3,0,0,0
dubia,CrookedW,2014,2014223,223,11-Aug-14,202,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,9816,100964.3,58895.8,0,32252.5,0,9816,0,0,0
dubia,CrookedW,2014,2014239,239,27-Aug-14,202,0,0,0,3,0,0,0,NA,0,0,0,0.0148514851485149,0,0,0,NA,16406.7,169115.2,84978.3,0,67309.5,420.7,16406.7,0,0,0
dubia,CrookedW,2014,2014254,254,11-Sep-14,209,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,9591.6,91456.9,47537.4,0,32813.4,1514.5,9591.6,0,0,0
dubia,CrookedW,2014,2014266,266,23-Sep-14,214,0,0,0,4,0,0,0,NA,0,0,0,0.0186915887850467,0,0,0,NA,34916.8,280176,159018.8,0,85399,841.4,34916.8,0,0,0
dubia,CrookedW,2014,2014283,283,10-Oct-14,149,0,0,0,4,0,0,0,NA,0,0,0,0.0268456375838926,0,0,0,NA,9255.1,47397.2,22717,0,14022.8,1402.3,9255.1,0,0,0
dubia,CrookedW,2014,2014295,295,22-Oct-14,88,0,0,0,4,0,0,0,NA,0,0,0,0.0454545454545455,0,0,0,NA,2944.8,20613.5,5048.2,0,12410.2,210.3,2944.8,0,0,0
dubia,CrookedW,2014,2014310,310,6-Nov-14,32,0,0,0,1,0,0,0,NA,0,0,0,0.03125,0,0,0,NA,5048.2,7993,0,0,2944.8,0,5048.2,0,0,0
retrocurva,CrookedW,2014,2014198,198,17-Jul-14,132,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7852.8,60859.1,28326.1,0,7852.8,0,24680.2,0,0,0
retrocurva,CrookedW,2014,2014209,209,28-Jul-14,86,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7572.3,37300.7,15144.6,0,7572.3,280.5,14303.3,0,0,0
retrocurva,CrookedW,2014,2014223,223,11-Aug-14,232,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,32252.5,100964.3,58895.8,0,32252.5,0,9816,0,0,0
retrocurva,CrookedW,2014,2014239,239,27-Aug-14,243,0,0,0,2,0,0,0,NA,0,0,0,0.00823045267489712,0,0,0,NA,67309.5,169115.2,84978.3,0,67309.5,420.7,16406.7,0,0,0
retrocurva,CrookedW,2014,2014254,254,11-Sep-14,233,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,32813.4,91456.9,47537.4,0,32813.4,1514.5,9591.6,0,0,0
retrocurva,CrookedW,2014,2014266,266,23-Sep-14,413,0,0,0,4,0,0,0,NA,0,0,0,0.00968523002421308,0,0,0,NA,85399,280176,159018.8,0,85399,841.4,34916.8,0,0,0
retrocurva,CrookedW,2014,2014283,283,10-Oct-14,203,0,0,0,8,0,0,0,NA,0,0,0,0.0394088669950739,0,0,0,NA,14022.8,47397.2,22717,0,14022.8,1402.3,9255.1,0,0,0
retrocurva,CrookedW,2014,2014295,295,22-Oct-14,208,0,0,0,6,0,0,0,NA,0,0,0,0.0288461538461538,0,0,0,NA,12410.2,20613.5,5048.2,0,12410.2,210.3,2944.8,0,0,0
retrocurva,CrookedW,2014,2014310,310,6-Nov-14,243,0,0,0,2,0,0,0,NA,0,0,0,0.00823045267489712,0,0,0,NA,2944.8,7993,0,0,2944.8,0,5048.2,0,0,0
ambigua,Gosling,2014,2014217,217,5-Aug-14,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,85258.7,24960.6,0,0,47116.7,0,13181.4,0,0
ambigua,Gosling,2014,2014233,233,21-Aug-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,75723.2,29868.6,0,0,38703,0,7151.6,0,0
ambigua,Gosling,2014,2014247,247,4-Sep-14,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,158241.3,116961,0,0,26660.2,0,14620.1,0,0
ambigua,Gosling,2014,2014261,261,18-Sep-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,286.7,446343.6,269182.2,0,0,150501.2,0,26373.5,286.7,0
ambigua,Gosling,2014,2014290,290,17-Oct-14,10,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,64070.6,46870.4,0,0,9890.1,0,7310.1,0,0
ambigua,Gosling,2014,2014304,304,31-Oct-14,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3440,1505,0,0,1075,0,860,0,0
ceriodaphnia,Gosling,2014,2014206,206,25-Jul-14,541,3,0,0,2,0,0,0,NA,0.0055452865064695,0,0,0.00369685767097967,0,0,0,NA,107274.6,165048.6,35057,0,841.4,107274.6,0,20753.8,1121.8,0
ceriodaphnia,Gosling,2014,2014217,217,5-Aug-14,282,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,47116.7,85258.7,24960.6,0,0,47116.7,0,13181.4,0,0
ceriodaphnia,Gosling,2014,2014233,233,21-Aug-14,200,0,0,0,2,0,0,0,NA,0,0,0,0.01,0,0,0,NA,38703,75723.2,29868.6,0,0,38703,0,7151.6,0,0
ceriodaphnia,Gosling,2014,2014247,247,4-Sep-14,356,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,26660.2,158241.3,116961,0,0,26660.2,0,14620.1,0,0
ceriodaphnia,Gosling,2014,2014261,261,18-Sep-14,397,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,150501.2,446343.6,269182.2,0,0,150501.2,0,26373.5,286.7,0
ceriodaphnia,Gosling,2014,2014276,276,3-Oct-14,244,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,69947.2,404633.3,327232.7,0,0,69947.2,0,7453.4,0,0
ceriodaphnia,Gosling,2014,2014290,290,17-Oct-14,145,0,0,0,1,0,0,0,NA,0,0,0,0.00689655172413793,0,0,0,NA,9890.1,64070.6,46870.4,0,0,9890.1,0,7310.1,0,0
ceriodaphnia,Gosling,2014,2014304,304,31-Oct-14,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1075,3440,1505,0,0,1075,0,860,0,0
ceriodaphnia,Gosling,2014,2014318,318,14-Nov-14,18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,573.3,13258.4,6880.1,0,0,573.3,0,5160,645,0
